datetime,open,high,low,close,volume
2026-03-17T17:35:00Z,74362.66,74362.66,74362.66,74362.66,0.0
2026-03-17T17:40:00Z,74445.82,74446.44,74434.31,74434.31,0.00274
2026-03-17T17:45:00Z,74429.1,74496.73,74429.1,74496.73,0.14298
2026-03-17T17:50:00Z,74526.62,74585.5,74526.62,74585.5,0.00104
2026-03-17T17:55:00Z,74496.73,74498.52,74496.73,74498.52,0.06147
2026-03-17T18:00:00Z,74491.14,74585.5,74474.61,74566.16,0.01431
2026-03-17T18:05:00Z,74556.49,74609.55,74554.11,74609.55,0.14994
2026-03-17T18:10:00Z,74636.97,74664.66,74625.96,74627.39,0.01981
2026-03-17T18:15:00Z,74581.55,74581.55,74556.52,74556.52,0.01407
2026-03-17T18:20:00Z,74588.99,74648.27,74523.66,74523.66,0.04577
2026-03-17T18:25:00Z,74458.49,74458.49,74343.71,74343.71,0.39057
2026-03-17T18:30:00Z,74580.88,74580.89,74566.3,74566.3,0.37579
2026-03-17T18:35:00Z,74605.41,74703.48,74583.98,74651.48,0.03051
2026-03-17T18:40:00Z,74686.88,74686.88,74638.89,74638.89,0.01425
2026-03-17T18:45:00Z,74653.03,74701.78,74653.03,74701.78,0.03109
2026-03-17T18:50:00Z,74713.54,74739.21,74713.54,74739.21,0.00014
2026-03-17T18:55:00Z,74695.0,74695.0,74695.0,74695.0,0.00026
2026-03-17T19:00:00Z,74688.59,74767.21,74662.99,74687.64,0.02537
2026-03-17T19:05:00Z,74683.98,74758.78,74683.98,74753.82,0.00363
2026-03-17T19:10:00Z,74780.13,74780.13,74780.13,74780.13,0.00027
2026-03-17T19:15:00Z,74757.66,74782.69,74750.0,74750.0,0.02806
2026-03-17T19:20:00Z,74750.0,74750.0,74659.04,74659.04,0.82315
2026-03-17T19:25:00Z,74657.96,74657.96,74657.96,74657.96,0.00021
2026-03-17T19:30:00Z,74628.53,74628.53,74628.53,74628.53,8e-05
2026-03-17T19:35:00Z,74580.0,74769.78,74580.0,74717.42,0.10265
2026-03-17T19:40:00Z,74637.89,74700.19,74600.0,74700.19,0.1152
2026-03-17T19:45:00Z,74538.36,74538.36,74538.36,74538.36,0.0025
2026-03-17T19:50:00Z,74538.36,74538.36,74538.36,74538.36,0.0
2026-03-17T19:55:00Z,74496.64,74506.64,74496.64,74506.64,0.00796
2026-03-17T20:00:00Z,74504.05,74504.05,74471.34,74471.34,0.01972
2026-03-17T20:05:00Z,74442.57,74466.65,74432.65,74462.65,0.0092
2026-03-17T20:10:00Z,74461.57,74470.47,74427.13,74427.13,0.02137
2026-03-17T20:15:00Z,74386.04,74464.09,74386.04,74458.82,0.01458
2026-03-17T20:20:00Z,74572.67,74585.78,74572.67,74585.78,0.00083
2026-03-17T20:25:00Z,74656.69,74656.69,74656.69,74656.69,8e-05
2026-03-17T20:30:00Z,74639.0,74639.0,74604.88,74604.88,0.01342
2026-03-17T20:35:00Z,74575.58,74575.58,74575.58,74575.58,0.0002
2026-03-17T20:40:00Z,74568.98,74575.39,74517.6,74575.39,0.04833
2026-03-17T20:45:00Z,74575.39,74575.39,74575.39,74575.39,0.0
2026-03-17T20:50:00Z,74561.16,74575.38,74561.16,74575.38,0.02533
2026-03-17T20:55:00Z,74545.54,74545.54,74545.54,74545.54,4e-05
2026-03-17T21:00:00Z,74515.85,74560.52,74515.85,74547.53,0.00407
